Artist,Birth Year,Death Year,Title,Date,Type,Sale Date,Auction House,Lot Info,Estimate Low,Estimate High,Price Sold,Price Type
Chen Hongshou ,1598,1652,Character,1638,Works on Paper,"June 18, 2012",China Guardian  Beijing,30th China Guardian Quarterly Auction - Chinese Painting and Calligraphy VI,157,471,N/A,Withdrawn
Chen Hongshou ,1598,1652,Figure,N/A,Works on Paper,"June 05, 2012",Poly International Auction Beijing,2012 Spring Auction - Ancient Chinese Paintings and Calligraphies Day Sale,"125,679","188,520",N/A,Bought In
Chen Hongshou ,1598,1652,Chrysanthemum,N/A,Works on Paper,"June 05, 2012",Poly International Auction Beijing,2012 Spring Auction - Ancient Chinese Paintings and Calligraphies Day Sale,"1,571","4,713","9,936",Premium
Chen Hongshou ,1598,1652,Figure,N/A,Works on Paper,"June 05, 2012",Poly International Auction Beijing,2012 Spring Auction - Ancient Chinese Paintings and Calligraphies Day Sale,"94,260","125,679",N/A,Bought In
Chen Hongshou ,1598,1652,Lady,1634,Works on Paper,"June 03, 2012",Poly International Auction Beijing,2012 Spring Auction - Ancient Chinese Paintings and Calligraphies Evening Sale,"1,259,200","1,888,800",N/A,Bought In
Chen Hongshou ,1598,1652,Personnage,N/A,Works on Paper,"May 31, 2012",Council Beijing,Spring 2012 Auction,"125,840","157,300",N/A,Bought In
Chen Hongshou ,1598,1652,Fishing by River Wei,N/A,Works on Paper,"May 28, 2012",Christie's Hong Kong,Fine Chinese Classical Paintings and Calligraphy,"257,600","386,400",N/A,Bought In
Chen Hongshou ,1598,1652,Plum Blossom And Camellia,N/A,Works on Paper,"May 14, 2012",China Guardian  Beijing,2012 Spring Auction - Classical Chinese Painting,"126,479","158,100",N/A,Bought In
Attributed to Chen Hongshou ,1598,1652,Lady with a fan,N/A,Works on Paper,"May 10, 2012",Nagel Auktionen Stuttgart,Asiatische Kunst,N/A,N/A,"1,033",Hammer
Chen Hongshou ,1598,1652,[Untitled],N/A,Works on Paper,"April 23, 2012",Poly International Auction Beijing,The 18th Fine Artwork Auction - Chinese Paintings & Calligraphy V,"12,672","19,008","25,502",Premium
Chen Hongshou ,1598,1652,[Untitled],N/A,Works on Paper,"April 23, 2012",Poly International Auction Beijing,The 18th Fine Artwork Auction - Chinese Paintings & Calligraphy V,"12,672","19,008","14,572",Premium
Chen Hongshou ,1598,1652,[Untitled],N/A,Works on Paper,"April 23, 2012",Poly International Auction Beijing,The 18th Fine Artwork Auction - Chinese Paintings & Calligraphy V,N/A,N/A,"4,007",Premium
Chen Hongshou ,1598,1652,Character And Landscape,N/A,Works on Paper,"March 26, 2012",China Guardian  Beijing,29th China Guardian Quarterly Auction - Chinese Painting and Calligraphy XI,"1,267","2,851","6,922",Premium
Chen Hongshou ,1598,1652,"Birds, Plum And Bamboo",1650,Works on Paper,"March 26, 2012",China Guardian  Beijing,29th China Guardian Quarterly Auction - Chinese Painting and Calligraphy XI,"1,267","2,851","105,652",Premium
