Artist,Birth Year,Death Year,Title,Date,Type,Sale Date,Auction House,Lot Info,Estimate Low,Estimate High,Price Sold,Price Type
Zhao Zhiqian ,1829,1884,Peony,1862,Works on Paper,"May 30, 2016",Sotheby's Hong Kong,Fine Chinese Paintings,"20,593","25,741","128,707",Premium
Zhao Zhiqian ,1829,1884,Calligraphy Album,N/A,Works on Paper,"May 29, 2016",China Guardian Hong Kong,China Guardian Hong Kong 2016 Spring Auctions - Classical Chinese Painting and Calligraphy,"193,129","321,882",N/A,Bought In
Zhao Zhiqian ,1829,1884,Flora in Vase,1865,Works on Paper,"May 16, 2016",China Guardian  Beijing,China Guardian 2016 Spring Auctions - Classical Chinese Painting and Calligraphy,"122,660","153,326","257,434",Premium
Zhao Zhiqian ,1829,1884,Letter,N/A,Works on Paper,"May 15, 2016",China Guardian  Beijing,China Guardian 2016 Spring Auctions - Grand View: Chinese Painting Highlight - Classical,"122,460","275,536","510,508",Premium
Zhao Zhiqian ,1829,1884,Flora,N/A,Works on Paper,"May 15, 2016",China Guardian  Beijing,China Guardian 2016 Spring Auctions - Grand View: Chinese Painting Highlight - Classical,"122,460","275,536","457,697",Premium
Zhao Zhiqian ,1829,1884,Peony and Rock,N/A,Works on Paper,"March 28, 2016",China Guardian  Beijing,45th China Guardian Quarterly Auction - Classical Chinese Painting and Calligraphy,919,"1,378","1,057",Premium
Zhao Zhiqian ,1829,1884,Pine,N/A,Works on Paper,"March 28, 2016",China Guardian  Beijing,45th China Guardian Quarterly Auction - Classical Chinese Painting and Calligraphy,"2,298","3,830",N/A,Bought In
Zhao Zhiqian ,1829,1884,Calligraphy,N/A,Works on Paper,"March 28, 2016",China Guardian  Beijing,45th China Guardian Quarterly Auction - Classical Chinese Painting and Calligraphy,919,"1,378",N/A,Bought In
Zhao Zhiqian ,1829,1884,Calligraphy,N/A,Works on Paper,"March 28, 2016",China Guardian  Beijing,45th China Guardian Quarterly Auction - Classical Chinese Painting and Calligraphy,766,"1,225","183,252",Premium
Attributed to Zhao Zhiqian ,1829,1884,Flowers,N/A,Works on Paper,"March 17, 2016",Sotheby's New York,Fine Classical Chinese Paintings & Calligraphy,"5,000","7,000","9,375",Premium
Zhao Zhiqian ,1829,1884,Pine,N/A,Works on Paper,"December 20, 2015",China Guardian  Beijing,44th China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy,"4,635","7,726",N/A,Bought In
