Artist,Birth Year,Death Year,Title,Date,Type,Sale Date,Auction House,Lot Info,Estimate Low,Estimate High,Price Sold,Price Type
Zheng Xie ,1693,1765,Calligraphy,N/A,Works on Paper,"September 22, 2014",China Guardian  Beijing,39th China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy,325,651,N/A,Bought In
Zheng Xie ,1693,1765,Bamboo And Rock,N/A,Works on Paper,"September 18, 2014",Sotheby's New York,Fine Classical Chinese Paintings & Calligraphy,"850,000","1,200,000","2,629,000",Premium
Zheng Xie ,1693,1765,Bamboo,1751,Works on Paper,"September 16, 2014",Christie's New York,Fine Chinese Paintings,"30,000","50,000","62,500",Premium
Zheng Xie ,1693,1765,"Orchid, Bamboo and Rock",N/A,Works on Paper,"June 22, 2014",China Guardian  Beijing,38th China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy,"192,840","289,260",N/A,Bought In
Zheng Xie ,1693,1765,Bamboo and Rock,N/A,Works on Paper,"June 22, 2014",China Guardian  Beijing,38th China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy,"8,035","12,856","20,328",Premium
Zheng Xie ,1693,1765,Bamboo and Rock,N/A,Works on Paper,"June 22, 2014",China Guardian  Beijing,38th China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy,"80,350","96,420","138,603",Premium
Zheng Xie ,1693,1765,Bamboo and Rock,N/A,Works on Paper,"June 22, 2014",China Guardian  Beijing,38th China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy,"4,017","7,231","18,480",Premium
Zheng Xie ,1693,1765,Calligraphy,N/A,Works on Paper,"June 22, 2014",China Guardian  Beijing,38th China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy,"2,410","4,017",N/A,Bought In
Zheng Xie ,1693,1765,Orchid and Bamboo,N/A,Works on Paper,"June 04, 2014",Poly International Auction Beijing,Connoisseurship in Ancient Arts: Chinese Classical Paintings and Calligraphy Day Sale,"23,984","39,975",N/A,Bought In
Zheng Xie ,1693,1765,Calligraphy,N/A,Works on Paper,"June 04, 2014",Poly International Auction Beijing,Writing Brush With Great Power: Chinese Classical Calligraphy Special Sale,"71,955","95,939","82,748",Premium
Zheng Xie ,1693,1765,Orchid,N/A,Works on Paper,"May 26, 2014",Christie's Hong Kong,Fine Chinese Classical Paintings and Calligraphy,"38,700","51,600",N/A,Withdrawn
Zheng Xie ,1693,1765,Bamboo,1749,Works on Paper,"May 26, 2014",Christie's Hong Kong,Fine Chinese Classical Paintings and Calligraphy,"51,600","77,400","64,500",Premium
Zheng Xie ,1693,1765,Orchid with rock,1758,Works on Paper,"May 17, 2014",China Guardian  Beijing,China Guardian 2014 Spring Auctions - Classical Chinese Painting and Calligraphy,"144,360","192,479",N/A,Bought In
Zheng Xie ,1693,1765,Ink bamboo,N/A,Works on Paper,"May 17, 2014",China Guardian  Beijing,China Guardian 2014 Spring Auctions - Classical Chinese Painting and Calligraphy,"56,139","72,180",N/A,Bought In
Zheng Xie ,1693,1765,Bamboo and stone screens,N/A,Works on Paper,"April 06, 2014",Poly International Auction Hong Kong,Classical Chinese Paintings and Calligraphy,"489,819","515,599",N/A,Bought In
Zheng Xie ,1693,1765,Calligraphy,N/A,Works on Paper,"March 25, 2014",China Guardian  Beijing,37th China Guardian Quarterly Auctions - A Collection of Classical Chinese Painting and Calligraphy from Yuemucaotang,"1,286","1,929",N/A,Bought In
Zheng Xie ,1693,1765,Bamboo,N/A,Works on Paper,"March 25, 2014",China Guardian  Beijing,37th China Guardian Quarterly Auctions - A Collection of Classical Chinese Painting and Calligraphy from Yisushanfang,"1,608","3,216","51,777",Premium
Zheng Xie ,1693,1765,Rock,N/A,Works on Paper,"March 25, 2014",China Guardian  Beijing,37th China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy,321,643,"1,849",Premium
Zheng Xie ,1693,1765,"Bamboo, Orchid and Rock",N/A,Works on Paper,"March 25, 2014",China Guardian  Beijing,37th China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy,"6,432","8,040",N/A,Bought In
Zheng Xie ,1693,1765,Calligraphy,N/A,Works on Paper,"March 25, 2014",China Guardian  Beijing,37th China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy,"48,240","64,320",N/A,Bought In
