Artist,Birth Year,Death Year,Title,Date,Type,Sale Date,Auction House,Lot Info,Estimate Low,Estimate High,Price Sold,Price Type
Wang Yuanqi ,1642,1715,[Untitled],N/A,Works on Paper,"April 28, 2013",Poly International Auction Beijing,The 22nd Fine Artwork Auction - Classic Chinese Paingings & Calligraphy,810,"1,296","5,965",Premium
Wang Yuanqi ,1642,1715,[Untitled],N/A,Works on Paper,"April 28, 2013",Poly International Auction Beijing,The 22nd Fine Artwork Auction - Classic Chinese Paingings & Calligraphy,"14,589","24,315",N/A,Bought In
Wang Yuanqi ,1642,1715,[Untitled],N/A,Works on Paper,"April 28, 2013",Poly International Auction Beijing,The 22nd Fine Artwork Auction - Classic Chinese Paingings & Calligraphy,N/A,N/A,"111,849",Premium
Wang Yuanqi ,1642,1715,[Untitled],N/A,Works on Paper,"April 28, 2013",Poly International Auction Beijing,The 22nd Fine Artwork Auction - Classic Chinese Paingings & Calligraphy,"8,105","14,589",N/A,Bought In
Wang Yuanqi ,1642,1715,Landscape,N/A,Works on Paper,"March 25, 2013",China Guardian  Beijing,33rd China Guardian Quarterly Auctions - Chinese Painting and Calligraphy XI,"1,929","3,537","2,219",Premium
Wang Yuanqi ,1642,1715,Landscape After Huang Gongwang And Nizan,1686,Works on Paper,"March 21, 2013",Sotheby's New York,Fine Classical Chinese Paintings,"25,000","35,000","137,000",Premium
Wang Yuanqi ,1642,1715,Landscape After Huang Gongwang,1715,Works on Paper,"March 21, 2013",Sotheby's New York,Fine Classical Chinese Paintings,"30,000","50,000","60,000",Premium
Wang Yuanqi ,1642,1715,Landscape After Ni Zan,1706,Works on Paper,"March 21, 2013",Sotheby's New York,Fine Classical Chinese Paintings,"20,000","30,000","173,000",Premium
Attributed to Wang Yuanqi ,1642,1715,Landscape After Huang Gongwang,N/A,Works on Paper,"March 21, 2013",Sotheby's New York,Fine Classical Chinese Paintings,900,"1,000","6,875",Premium
Wang Yuanqi ,1642,1715,"Tall Rock And Knotted Bamboo, After Wu Zhen",1695,Works on Paper,"March 21, 2013",Sotheby's New York,Fine Classical Chinese Paintings,"150,000","200,000","221,000",Premium
